stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
1735,DC4027,Jaffarpur RTRM Hospital,28.59532,76.915368,1735
1736,DC4029,Mitraon Village (Kair Village Road),28.608446,76.944717,1736
1737,DC3550,Bhagini Nivedita College,28.617883,76.9312,1737
1738,DC3528,Kair Depot,28.618117,76.930783,1738
1739,U03732,Shahdara Border,28.6775,77.323,1739
1740,U03754,JandK Pocket Dilshad Garden,28.6797,77.3247,1740
1741,U03772,Seemapuri Old,28.681,77.3279,1741
1742,U03794,New Seema Puri Depot Cluster,28.684794,77.331346,1742
1743,U03793,Dilshad Garden Depot Cluster,28.685631,77.331179,1743
1744,U03789,Shalimar Garden More,28.688183,77.330183,1744
1745,U03770,DLF More,28.692877,77.32719,1745
1746,DC3794,Tahir Pur,28.691367,77.324967,1746
1747,U03735,Anand Gram,28.68885,77.3219,1747
1748,U03726,Anand Gram Kusht Ashram,28.688683,77.319083,1748
1749,U03669,Sunder Nagri,28.692844,77.315743,1749
1750,U03658,Gagan Cinema,28.69545,77.315052,1750
1751,U03657,Gagan Cinema (Wazirabad Road),28.697441,77.314761,1751
1752,U03634,Bank Colony,28.698046,77.311326,1752
1753,U03582,Nand Nagari Depot,28.698896,77.306292,1753
1754,U03492,Ashok Nagar / Meet Nagar,28.700165,77.29688,1754
1755,U03441,MIG Flates Loni Road,28.700396,77.295624,1755
1756,DC4887,MIG Flats Loni Road,28.699263,77.291784,1756
1757,DC4885,PS Jyoti Nagar / LIG Flats Loni Road,28.696189,77.291843,1757
1758,DC4883,Jyoti Nagar,28.691428,77.292048,1758
1759,DC3987,Jyoti Nagar / Durga Puri,28.68922,77.291307,1759
1760,DC3988,Chhajjupur,28.6894,77.287,1760
1761,DC3989,Shiv Mandir,28.6898,77.283783,1761
1762,DC3990,Babar Pur Ext,28.690633,77.279833,1762
1763,DC4053,Vijay Park / Kabir Nagar,28.694417,77.280517,1763
1764,DC4054,Krishna Marg Kardam Puri,28.696833,77.281817,1764
1765,DC4055,C4 Yamuna Vihar Crossing,28.70045,77.283483,1765
1766,DC4056,Gokul Puri,28.70175,77.28245,1766
1767,U03648,Nand Nagari E-Block,28.6934,77.31375,1767
1768,U03627,Nand Nagari Terminal,28.691383,77.310483,1768
1769,U01418,Karampura Terminal,28.660241,77.144044,1769
1770,U01454,Moti Nagar Industrial Area,28.65888333,77.14668333,1770
1771,U01473,Moti Nagar Industrial Area,28.6575,77.1489,1771
1772,U01542,Shadipur Depot,28.6536,77.1553,1772
1773,U02232,Karol Bagh Terminal,28.6484,77.2007,1773
1774,U02311,Jhandewalan,28.6471,77.2039,1774
1775,U02577,New Delhi Railway Station Gate 1,28.641317,77.21865,1775
1776,U02564,Marina,28.6369,77.2185,1776
1777,U02622,Scindia House / Kailash Bhawan,28.62915,77.221833,1777
1778,U02668,Max Mueller Bhawan,28.6245,77.2246,1778
1779,U02704,Bhartiya Vidya Bhawan,28.6213,77.2264,1779
1780,U02748,Baroda House,28.617358,77.228653,1780
1781,U02784,Baroda House,28.615895,77.230278,1781
1782,U02838,National Stadium,28.6136,77.2347,1782
1783,U99848,High Court,28.609467,77.2379,1783
1784,U02900,Zoo,28.608422,77.240216,1784
1785,U02924,Sunder Nagar,28.605117,77.24045,1785
1786,NS0265,Delhi Public School,28.5989,77.240867,1786
1787,U02977,Police Station Nizamuddin (Dargah),28.591467,77.2451,1787
1788,U02998,Nizamuddin Extension,28.589633,77.2463,1788
1789,DC4007,Bhogal (Jungpura),28.584883,77.249733,1789
1790,U03045,Bhogal,28.583533,77.250833,1790
1791,U03151,Ashram Chowk,28.571617,77.259167,1791
1792,U03188,Mata Mandir New Friends Colony,28.564313,77.264526,1792
1793,DC3694,Bharat Nagar,28.566738,77.269676,1793
1794,U03258,Bharat Nagar Crossing,28.5622,77.2723,1794
1795,U03277,Holy Family Hospital,28.561083,77.275417,1795
1796,U03336,Jamiya Millia College,28.56115,77.280117,1796
1797,U03358,Ansari Health Care,28.5614,77.2836,1797
1798,U03406,Batla House,28.5647,77.288,1798
1799,U03439,Okhla Village,28.563283,77.291386,1799
1800,DC108,Nai Basti,28.5616,77.2945,1800
1801,U99852,Unani Hospital / Okhla Ext Thokar 3,28.55898,77.296216,1801
1802,U03087,Nehru Place,28.547317,77.254033,1802
